class,nimages_seq,signal_noise_median,signal_median
NON,102,4.695762458109988,1835.6214599609375
NON,116,51.047243468398676,1845.918701171875
NON,69,4.234815762161201,2182.0673828125
NON,40,11.99503692348486,1965.40966796875
NON,23,3.2152564540530717,2689.15185546875
NON,52,1.6666228759633082,2618.0067138671875
NON,95,44.71371426765449,1940.017578125
NON,25,7.818778332630441,1960.93359375
NON,36,1.9576080461197782,2690.749755859375
NON,99,56.115564742357186,2197.337890625
NON,20,35.56034504773331,2307.179443359375
NON,81,8.763395836012243,1619.7724609375
NON,91,72.52764529382557,2626.9033203125
NON,106,13.08142048994851,2039.2047119140625
NON,49,7.832034548340053,2673.85400390625
NON,74,39.228339244898194,1839.25390625
NON,35,11.025401491604285,2474.264892578125
NON,89,3.56399123454116,2154.4560546875
NON,148,34.34973485011654,1915.364990234375
NON,112,3.09907183765859,2016.5379638671875
NON,76,3.4894682378051476,1914.77685546875
NON,116,18.913287710774654,2199.68896484375
NON,14,20.303486647731305,1359.27099609375
NON,55,10.420390835928098,2078.4580078125
NON,53,72.95587235773405,2187.1513671875
NON,59,7.317230837523152,1933.502197265625
NON,40,7.455891955938417,1987.34521484375
NON,36,7.004356513092024,2167.322265625
NON,83,34.58822845199259,1693.837646484375
NON,42,4.143683850955492,1677.46875
NON,10,34.96804887236744,1583.3724365234375
NON,35,19.00259256524429,2277.58544921875
NON,42,3.0805472212176177,1564.823974609375
NON,67,46.2735077855048,2022.59912109375
NON,72,66.22922850320452,1997.14697265625
NON,52,3.723730132507297,1818.8812255859375
NON,123,6.034614193050124,1930.8359375
NON,96,13.543809183144933,2220.72119140625
NON,62,2.6178841140218623,1886.36669921875
NON,76,1.8180567669103302,2430.1787109375
NON,92,1.6841532018000702,2670.3046875
NON,57,15.396346994861428,3134.294921875
NON,86,21.657316463387467,1426.9501953125
NON,69,50.86478471787317,2556.772705078125
NON,40,4.149864147136147,1635.929931640625
NON,43,15.157141240257632,1726.5107421875
NON,58,52.098743930929444,1641.2685546875
NON,51,18.068370246979047,1400.1591796875
NON,75,23.037390794261686,1806.5546875
NON,32,5.388540909214268,1725.1552734375
NON,24,26.083978694267852,1368.158203125
NON,118,10.652511270720254,2239.46826171875
NON,80,31.089605666762342,1745.2060546875
NON,86,2.413161659469516,2232.1259765625
NON,101,3.536619707994646,1796.7373046875
NON,27,24.001796176725772,2143.9638671875
NON,99,21.962567543098622,2049.15234375
NON,61,5.083389216229646,2278.0009765625
NON,63,9.623684816971084,1952.26513671875
NON,31,2.2543993853617246,1793.78759765625
NON,59,3.8417302403973617,2838.064453125
NON,79,23.98159628737917,1983.17822265625
NON,139,17.246941109212198,2259.0390625
NON,94,2.553171264356772,2520.461181640625
NON,75,7.589809019525843,1943.0498046875
NON,82,15.625314056008232,2245.9530029296875
NON,28,78.58324838478364,1654.41748046875
NON,86,72.79948923943307,1726.5257568359375
NON,85,65.20605852333834,2528.46826171875
NON,127,50.17652268396777,1524.99609375
NON,65,18.687857799564153,2609.4091796875
NON,20,3.3494160529468564,1379.01708984375
NON,43,53.808359570104415,1659.775390625
NON,36,7.418278540857198,2542.15478515625
NON,78,3.1439807587013013,2173.1258544921875
NON,45,3.636954171270292,1807.506591796875
NON,110,1.1099652780321887,1655.656982421875
NON,137,4.040326056007092,2113.2197265625
NON,55,11.974610749092331,1830.693359375
NON,87,3.8520195629973335,1761.171875
NON,32,40.64135451165611,1286.1927490234375
NON,65,1.1831475542109156,2133.64453125
NON,79,7.139859788512036,2053.2451171875
NON,50,6.086269325407738,2100.63623046875
NON,104,11.887880030650974,3032.36376953125
NON,68,78.73913811644684,2455.537841796875
NON,39,17.906652118540045,2253.8251953125
NON,78,3.1281195146941982,2939.43310546875
NON,104,16.075694826983813,2546.2591552734375
NON,58,40.16804413028669,1749.4296875
NON,119,20.229807017638535,2226.4189453125
NON,89,50.18769554982648,1403.060546875
NON,37,2.8281876341835535,2670.78759765625
NON,98,9.365523683858179,1978.8504638671875
NON,48,1.2489919725034806,1873.9918212890625
NON,84,1.4214909905236084,1811.92578125
NON,85,3.028107407564386,1797.56201171875
NON,58,8.54719238629388,2126.7666015625
NON,77,86.77886331363308,2062.6669921875
NON,98,25.403242797240893,2196.1502685546875
NON,147,14.27790540895243,2089.87890625
NON,81,13.144602176184305,1916.7431640625
NON,69,1.8509176753051437,3348.69970703125
NON,54,0.9049638734751746,2096.26220703125
NON,10,4.675616376337793,3744.7874755859375
NON,43,3.1098983214132,2241.1591796875
NON,122,66.98199052872639,2318.092041015625
NON,59,3.6245876639668406,3164.6484375
NON,98,2.160856068831622,2083.0518798828125
NON,28,17.58106629173969,1768.958984375
NON,77,82.64001245641803,2511.84375
NON,75,1.5516084735594409,2374.744140625
NON,95,13.135809139911114,2279.5439453125
NON,76,4.973284439673048,2241.9267578125
NON,105,5.098248371009924,2059.337646484375
NON,30,3.1479540609962124,2658.1319580078125
NON,70,8.511264498018292,2480.131103515625
NON,82,75.57173373880408,2308.6138916015625
NON,102,10.871754612940236,1897.7889404296875
NON,74,1.97334050590176,2075.856689453125
NON,89,2.281431117817795,1627.0810546875
NON,65,7.604531833230243,1604.1611328125
NON,105,5.69963483167432,2671.54296875
NON,104,4.857042208415654,2031.0672607421875
NON,73,1.6964793941813383,2287.91015625
NON,37,2.0509138210954965,2151.02685546875
NON,52,15.54480335220517,1969.36865234375
NON,72,16.43447902760557,1858.24072265625
NON,92,44.60253972086612,2389.9345703125
NON,83,2.5696912936812732,1724.953125
NON,77,23.942692079648538,1773.2900390625
NON,23,2.68899043822425,1731.78662109375
NON,28,3.8178278556474146,2305.6044921875
NON,158,14.261526496310402,2349.2999267578125
NON,71,44.62585967772394,2094.8583984375
NON,73,8.474757028974677,1557.86083984375
NON,99,13.938615799029144,2068.55517578125
NON,165,29.2550124376294,1590.9794921875
NON,94,10.390804398295735,2119.086669921875
NON,87,32.859944676307244,2105.27001953125
NON,17,9.247595023774712,1199.482421875
NON,39,1.1343020945871654,1837.7861328125
NON,50,62.50994604300162,2287.493408203125
NON,67,2.5181834424815137,2340.8388671875
NON,25,1.14719167027862,2540.484375
NON,75,6.762228402472172,2185.626953125
NON,59,0.8144520263624565,2259.5400390625
NON,42,1.298869897986663,2495.13671875
NON,37,6.188049296210119,3113.970703125
NON,79,78.17604426518966,1768.7333984375
NON,44,62.854475439511766,1609.38623046875
NON,111,7.274563844189287,2035.1640625
NON,83,13.148578089348227,2911.7900390625
NON,139,53.16446663835425,2099.76953125
NON,49,4.905429305657026,1839.494140625
NON,121,1.7640755927382743,2391.32421875
NON,52,4.8316713263593805,2407.162109375
NON,41,53.632915092356924,1710.17431640625
NON,84,6.108505553205202,2020.10400390625
NON,61,1.0671558577078677,2195.09375
NON,99,14.985903625057649,1978.2275390625
NON,44,5.80962683375456,2237.54833984375
NON,28,10.09076587807317,2800.69287109375
NON,48,1.8510149031288077,1994.5501708984375
NON,42,26.7803046257862,2613.1396484375
NON,79,4.427866395631969,1580.82958984375
NON,73,6.544919898526017,2138.51220703125
NON,63,22.700906775129265,1887.177734375
NON,72,15.4837805625401,1842.491943359375
NON,108,14.172027381375592,2289.2720947265625
NON,103,74.31521602092063,1736.712890625
NON,112,2.702930340751207,2082.53173828125
NON,74,4.992882164261785,1890.966796875
NON,79,8.60925707210672,1992.2314453125
NON,83,61.33199519706839,1557.0908203125
NON,104,1.0978381406421829,2121.82373046875
NON,43,9.019514585899838,1540.0537109375
NON,126,2.5882826903465674,1918.253173828125
NON,73,9.628669295190788,1959.36376953125
NON,60,65.04551245013273,2183.3731689453125
NON,70,8.167395900481868,2348.083740234375
NON,92,5.5642099825228115,2157.52978515625
NON,73,0.8273543069424852,4001.802978515625
NON,22,50.24568120352619,2502.2882080078125
NON,53,22.855950105241682,2237.453125
NON,30,6.6129406158085615,2752.712890625
NON,36,50.11359754152712,2127.07763671875
NON,37,1.4548229303752573,3028.62109375
NON,50,30.457537314509672,1720.302001953125
NON,35,33.22172292217162,2379.5224609375
NON,62,29.32337345059128,1742.12060546875
NON,98,2.12489257437129,2162.998046875
NON,105,3.3547400842402046,2406.77734375
NON,70,8.709760573038398,2094.952880859375
NON,57,17.59524054822237,1683.44140625
NON,110,10.9102346058033,2869.68701171875
NON,75,16.795241734224568,1619.0751953125
NON,52,15.607680032739026,2645.62841796875
NON,101,8.772805624753149,2470.542236328125
NON,42,3.6751622129870007,1504.5982666015625
NON,21,2.0347518067109807,2349.25634765625
NON,79,55.479699149708395,2241.9990234375
NON,27,61.881126835914884,3009.7236328125
NON,44,2.6909812901826324,2478.45751953125
NON,92,15.024130604362593,2100.373779296875
NON,94,27.3433258162684,1983.96484375
NON,75,1.5755774669456053,2551.1103515625
NON,116,1.6140736705853584,2252.4033203125
NON,61,12.35722175331714,1678.18701171875
NON,93,8.303762968404746,1918.11767578125
NON,75,1.0962780412731286,2296.209716796875
NON,73,1.769389102850604,2348.434814453125
NON,96,80.20226587511414,2021.9609375
NON,53,27.00619902175659,2474.17578125
NON,63,39.30326659187861,2523.810546875
NON,72,2.8825723206529936,2263.098876953125
NON,66,24.36098244374686,2873.0098876953125
NON,56,28.202956072819973,2617.041748046875
NON,33,2.462334852590176,1845.8271484375
NON,61,7.783869171333871,1645.7890625
NON,40,9.667885673051039,2008.904296875
NON,73,8.467821044573157,2870.64306640625
NON,75,2.2076448601534366,2720.01611328125
NON,21,4.633043361474148,2156.4833984375
NON,87,51.14585896455427,1803.0458984375
NON,36,41.62309755146368,2279.5802001953125
NON,55,12.701664780815845,1760.8193359375
NON,76,34.17031182639003,2076.2833251953125
NON,90,5.440272327369025,1865.193359375
NON,94,22.647880508374698,1939.3037109375
NON,89,24.089839962701816,1801.294921875
NON,58,5.479319373843765,2126.4608154296875
NON,62,19.655842015519752,1978.22021484375
NON,86,3.2509821105267283,1779.068603515625
NON,99,7.843909165423232,1804.86083984375
NON,123,30.550823883718664,1949.071044921875
NON,46,1.7007551260463227,2802.2425537109375
NON,63,2.8324037392844157,2401.1171875
NON,92,1.5768990072273594,1818.5537109375
NON,122,20.76402794113233,2004.517333984375
NON,65,4.886821250941409,1506.1611328125
NON,9,86.4657915730912,2556.148193359375
NON,74,27.571367532514184,1973.1331787109375
NON,66,7.46993454102087,1907.5596923828125
NON,55,15.270427986580016,1937.1201171875
NON,26,85.48297736553427,2871.07373046875
NON,84,70.34095476954751,2077.035888671875
NON,92,94.41814750007009,2596.82861328125
NON,10,16.664228505255913,1618.601318359375
NON,114,6.123950396354056,1936.573486328125
NON,27,1.6570554537145956,1918.4560546875
NON,76,1.777324768110811,2028.4677734375
NON,55,10.187581785659889,1942.7255859375
NON,25,3.926751952711295,2562.171875
NON,39,1.23672424061284,2260.85546875
NON,19,2.402184223471437,2055.326171875
NON,85,39.43449068679708,1835.203125
NON,26,7.640937413041604,1970.0352783203125
NON,69,2.024709706941492,2093.03759765625
NON,89,43.21677083620625,1706.47705078125
NON,65,3.428335325881458,2096.1748046875
NON,65,1.764086395657351,2099.455078125
NON,73,9.267124198273088,1693.9990234375
NON,65,11.58804579279107,2250.9208984375
NON,126,32.64807958479008,1568.074462890625
NON,45,2.8783879227001905,1529.0078125
NON,94,3.316173901083063,1777.6031494140625
NON,36,3.480223496725116,1972.6448974609375
NON,80,13.489943352623644,2395.46337890625
NON,40,20.975126747846247,1733.8876953125
NON,34,5.035817573430435,1002.5567626953125
NON,54,19.206016708896065,2917.61181640625
NON,106,2.404958741340856,1990.3271484375
NON,84,33.87696091636647,2766.77490234375
NON,100,14.699931333012945,1975.261962890625
NON,78,3.767367030925258,2247.001708984375
NON,65,81.35819796529391,1917.5595703125
NON,65,1.1638626727908916,2093.609619140625
NON,72,8.169759250869646,1887.58349609375
NON,69,73.23492290524648,1901.18505859375
NON,7,0.8163261262284107,1681.7353515625
NON,142,5.63386594666366,2243.74755859375
NON,35,1.094737513200093,2718.38671875
NON,41,21.676402774732807,2704.59375
NON,31,60.25414948861936,1688.71435546875
NON,81,5.691060622464436,1724.7802734375
NON,118,70.14940065451346,1898.623046875
NON,100,2.0573031183842714,1954.987060546875
NON,66,43.27374942040775,2102.13134765625
NON,99,1.016418873577037,2013.26806640625
NON,61,3.7564286830249025,2708.48779296875
NON,43,4.781854401170676,2927.8408203125
NON,9,14.302884204431415,2747.1005859375
NON,122,5.8243898778410035,1888.957763671875
NON,55,71.35375358504136,2192.4140625
NON,112,60.71407006180748,1947.427001953125
NON,13,41.16388996206949,1311.6240234375
NON,108,1.065687722687737,1666.853271484375
NON,139,1.0130189298538943,2458.677734375
NON,81,2.6637280607362515,2462.7109375
NON,67,4.100489104323965,2180.176025390625
NON,16,78.38430968383302,3938.3685302734375
NON,53,16.725074312931426,2373.7978515625
NON,27,26.453916638280017,2199.234375
NON,73,0.7927756676507194,2170.109375
NON,95,2.4152248856325427,1694.8330078125
NON,87,3.3255177227433994,1914.85546875
NON,44,44.607018397568964,2625.6123046875
NON,107,43.73053861697424,2318.7734375
NON,50,3.1483309306179894,1829.3427734375
NON,59,2.2824496509534216,2563.140625
NON,20,1.8464823836755127,1853.74169921875
NON,66,1.3240071566601361,2592.410400390625
NON,128,19.175577951934933,2195.71630859375
NON,68,18.341072750646255,2685.796875
NON,78,1.098782619683186,1948.89501953125
NON,64,2.7635810056274526,2329.12841796875
NON,118,68.25633165065,1708.935791015625
NON,53,1.53397174466501,1461.555908203125
NON,88,8.771374248930911,2009.0537109375
NON,20,1.6528072034684644,2376.51611328125
NON,111,11.903036990956934,1548.296875
NON,50,9.563602866338801,1841.048583984375
NON,116,12.339045219038198,2232.6143798828125
NON,90,1.041948341677337,2403.9404296875
NON,121,32.71199997623021,2090.4296875
NON,64,3.309290199112941,1963.12890625
NON,79,22.840143929295742,2223.94921875
NON,65,1.1724573678878039,1624.68505859375
NON,42,75.38070688943019,3085.4976806640625
NON,73,47.914891821423325,2042.625244140625
NON,50,30.658961376959958,2447.4267578125
NON,87,8.122652595507565,1850.65966796875
NON,46,26.416183055271077,1486.56787109375
NON,53,2.3600435930000874,2366.822265625
NON,34,1.308971100741703,3275.978515625
NON,47,82.49989405202297,2137.22607421875
NON,22,31.910311989833325,3179.1082763671875
NON,133,34.76293561267734,2024.856201171875
NON,84,17.32419057185772,1784.6378173828125
NON,41,7.537344288531892,2560.5703125
NON,89,10.408681704981309,2511.56884765625
NON,132,0.6710880305285072,3745.3267822265625
NON,97,15.327753561436344,1738.4736328125
NON,103,48.55992068862377,1840.091796875
NON,85,75.34398289048747,1793.587890625
NON,80,52.37731135043097,1671.77734375
NON,50,2.6316127144121566,2034.79931640625
NON,66,32.0265998961588,1937.475830078125
NON,98,37.15294335422354,1864.52978515625
NON,98,35.73505849875109,2109.69775390625
NON,49,34.95484544740836,1747.453125
NON,130,6.064394272132013,1708.5704345703125
NON,89,8.021387675935157,1756.142822265625
NON,70,54.482699523844005,2044.9130859375
NON,106,15.292176089668862,2027.803955078125
NON,86,5.1871171542091465,1852.485107421875
NON,48,89.76610476114129,2617.3526611328125
NON,44,3.39411720432627,2079.662841796875
NON,48,6.581834570664209,2214.8497314453125
NON,27,103.75322679530626,2917.13037109375
NON,65,15.953832490183824,1590.3466796875
NON,53,3.954023830948373,2134.701171875
NON,97,24.09247949475578,2288.107421875
NON,79,23.02556000469474,2101.63525390625
NON,40,11.920774556643064,2462.7274169921875
NON,31,55.90616248819996,2622.37744140625
NON,63,13.24829858633905,2077.896484375
NON,101,9.692574231266894,2305.626220703125
NON,99,5.305808707202776,1854.07763671875
NON,93,38.49513457427541,1753.56005859375
NON,64,85.13060736846363,1958.239501953125
NON,73,4.400379441819802,2042.0458984375
NON,49,62.768045273493684,1821.2373046875
NON,86,9.12606225596673,2046.463134765625
NON,47,88.9518918877123,2133.201171875
NON,74,82.15808275379217,2581.49365234375
NON,44,46.73132819843533,2194.588134765625
NON,101,65.51472941466007,1932.3525390625
NON,118,21.167509129985344,1922.73876953125
NON,76,83.94568644902154,2082.732666015625
NON,85,19.51347219472238,1440.798583984375
NON,18,64.42489138770574,2627.3636474609375
NON,42,3.986797917550853,1639.244140625
NON,99,35.096607640801764,1891.5458984375
NON,66,17.02932998229953,1838.0675048828125
NON,88,21.06680114589017,1865.65234375
NON,30,4.150787766851298,1484.23828125
NON,63,9.188049181912541,2009.671875
NON,65,10.00569693604706,1973.2138671875
NON,72,12.016049484023227,2444.6666259765625
NON,53,2.180333183328798,2317.216796875
NON,59,78.53372417491848,2018.50439453125
NON,91,2.7168789056819853,1995.8173828125
NON,105,29.938249896369346,2047.8486328125
NON,83,32.77550995069502,2114.22802734375
NON,98,6.732268931709925,2028.44287109375
NON,12,3.3025946607554557,1873.013671875
NON,34,29.903205258555847,1823.5087890625
NON,91,1.6921703247013233,2065.857421875
NON,103,5.406090446889505,1711.6015625
NON,110,11.220381647859593,1581.176513671875
NON,59,77.02974625967545,2516.198974609375
NON,37,39.73538063257778,1864.96435546875
NON,47,3.877397664624373,1629.91796875
NON,41,16.214498875393595,1720.113525390625
NON,31,4.180664582478419,2476.48828125
NON,104,1.8221304657362918,1962.5478515625
NON,10,39.50859614541765,1671.56689453125
NON,90,4.142273599499142,1710.04345703125
NON,110,29.785484675966643,1827.221435546875
NON,84,6.888833214634145,2328.213623046875
NON,67,14.422273521902893,2216.279296875
NON,43,5.530506611005072,2367.3583984375
NON,83,80.32753138223164,2103.73828125
NON,121,52.95679176241948,1871.37158203125
NON,37,1.9092690743885479,1771.37451171875
NON,76,3.006237984305459,1808.91943359375
NON,51,31.01682157481294,1755.490234375
NON,37,71.67676356562367,2027.05029296875
NON,75,3.7404627175066816,1989.083984375
NON,69,55.87942639982804,2236.2861328125
NON,75,1.8834559201133323,1956.8203125
NON,58,26.22132510797397,1739.400146484375
NON,56,34.68526711735603,2598.0537109375
NON,23,11.505252036127626,2012.13720703125
NON,64,28.864930482416128,2412.63525390625
NON,84,29.13308582437731,2219.028076171875
NON,96,14.565995241659863,2440.784912109375
NON,53,7.680395893107465,2299.9912109375
NON,71,67.40203566125683,1707.00732421875
NON,81,26.841095137709576,2076.1484375
NON,12,46.999101514106876,2643.6412353515625
NON,123,12.674981391616894,2558.21484375
NON,112,20.741821321796827,2252.71630859375
NON,41,62.370528670903134,2946.68994140625
NON,106,0.9255009307921869,2173.9716796875
NON,51,11.909543373178268,2399.0712890625
NON,72,4.282660047645182,2223.61279296875
NON,106,5.281590374511119,1965.08984375
NON,79,13.829610710204033,1700.2333984375
NON,39,5.207643941377833,1750.58349609375
NON,47,24.35410762473349,1846.134521484375
NON,43,3.0530963500996107,2206.78271484375
NON,56,16.789038508914004,2031.3856201171875
NON,86,50.10889096195457,2109.659912109375
NON,70,1.740751506199005,2142.309814453125
NON,88,52.929204146642064,2321.92236328125
NON,24,27.754124594336005,2670.81884765625
NON,103,34.374648469415966,2025.843994140625
NON,100,2.2972342541753727,2436.8983154296875
NON,63,10.418054257016859,2015.2216796875
NON,129,17.209463107947226,1950.2529296875
NON,60,52.926323220486125,1802.9730224609375
NON,36,11.190051472738215,2001.5230712890625
NON,35,6.740279078559392,2075.34765625
NON,117,7.632500741211419,2087.1953125
NON,38,1.929610061511016,2342.46923828125
NON,79,13.088519537490248,1877.5947265625
NON,18,31.195385006430207,3071.3544921875
NON,59,17.8931604660305,2221.8037109375
NON,87,5.83912418705787,1604.212890625
NON,62,2.116214247153183,1603.20654296875
NON,82,30.27330937952755,1643.80859375
NON,30,2.754577582681402,2745.3271484375
NON,112,4.468016107420111,1996.5721435546875
NON,148,43.35336129112589,2184.33447265625
NON,40,41.998139267958294,1608.4932861328125
NON,28,2.3357997493924083,2641.2138671875
NON,128,26.985022669699475,1969.327392578125
NON,92,1.055591614966899,1639.2379150390625
NON,33,10.802040519063189,1313.5615234375
NON,24,56.126411859240875,2754.95166015625
NON,117,2.8082192117442752,2247.62109375
NON,51,0.9803747919196174,2949.72802734375
NON,58,2.1176737443614995,2593.07177734375
NON,90,6.4821876889466985,2002.63623046875
NON,51,12.717053706883503,1553.552734375
NON,8,44.735202157466844,2042.878173828125
NON,23,26.619526599450325,2354.46875
NON,123,2.007241393753674,2405.0078125
NON,81,8.240584586771055,2014.162109375
NON,52,80.6757442824225,1782.0791015625
NON,79,0.5789806343831763,2364.2158203125
NON,42,3.80194689214792,1857.1083984375
NON,81,6.3505987827558545,2156.34423828125
NON,40,9.612276505226024,1757.77294921875
NON,19,10.182858762020656,1708.087890625
NON,40,33.17500387598605,2033.9122314453125
NON,38,4.28484614633957,1610.159423828125
NON,96,5.658934894750924,1816.48291015625
NON,77,1.4619055607678038,2699.546875
NON,42,4.772104058484933,1820.52880859375
NON,32,6.139595611038491,1807.1949462890625
NON,49,10.578448372076336,1457.52734375
NON,91,2.1121405081404476,2505.6787109375
NON,98,64.46299736940804,2645.830322265625
NON,99,7.549471122113892,2078.6875
NON,58,38.528345731152676,1628.0853271484375
NON,48,91.43522192840777,2346.2880859375
NON,74,2.4333481230348726,1678.096923828125
NON,44,19.784393446197654,1771.5648193359375
NON,84,9.998829964980267,1689.845458984375
NON,21,5.437587971765595,1475.103515625
NON,50,3.716226611589477,1774.31884765625
NON,65,11.398849566006524,1815.8359375
NON,68,1.1147569651570124,2441.3564453125
NON,139,0.8433505208471135,2822.460693359375
NON,48,3.1710209474146756,2260.40380859375
NON,38,39.03843457903212,1788.1787109375
NON,65,4.709117575036442,1492.7451171875
NON,101,37.994970139867725,1930.10400390625
NON,37,0.7172484280710647,1968.39208984375
NON,98,0.8365291125294103,1798.466796875
NON,16,13.538554843582649,1911.033203125
NON,92,14.447416266064177,1946.870361328125
NON,104,3.12193934474399,2125.001220703125
NON,81,26.353535090778074,1740.0810546875
NON,77,3.1713565022129875,1909.89501953125
NON,65,9.297011368673806,1937.196044921875
NON,106,16.641410579219503,1515.8375244140625
NON,81,62.935438206149705,2033.4453125
NON,63,2.5242746606748883,2376.73193359375
NON,123,8.845003177034013,2284.407470703125
NON,72,10.287974646422871,1973.8287353515625
NON,65,88.7503736352661,2588.32421875
NON,102,16.646957538263866,2197.153564453125
NON,71,3.018799668185721,2220.6005859375
NON,12,4.664941160007979,2772.552734375
NON,69,2.455340473440073,2133.93603515625
NON,92,45.58946774354803,1928.70263671875
NON,11,60.572912820761715,2074.69921875
NON,102,1.1969246447450381,1913.5548095703125
NON,64,25.616351893639784,2438.2259521484375
NON,57,54.13237011852917,2000.5078125
NON,53,52.45502537076457,1844.59521484375
NON,123,0.8337104457662252,2130.421875
NON,32,0.6232989477683242,3314.95849609375
NON,76,56.38559522815166,2000.62646484375
NON,77,2.3533400550929624,2079.8984375
NON,52,4.6758129080756925,1946.6474609375
NON,13,41.47864883230972,3212.843994140625
NON,49,1.3450045530455499,2105.859375
NON,65,54.673330077736935,1582.400390625
NON,119,9.14477197137678,1596.87890625
NON,9,3.811143468163285,2742.765625
NON,77,4.4181014474236235,2426.783447265625
NON,81,3.562457851553636,1873.146484375
NON,66,10.845840906674397,2560.82275390625
NON,80,8.041300696142361,1726.38330078125
NON,60,1.1844129361317783,2465.19189453125
NON,95,2.473192301887578,1806.6376953125
NON,82,1.9652057938845346,1991.783935546875
NON,91,38.11146954326287,2199.4609375
NON,69,1.726764690686642,1903.01171875
NON,126,21.80438928373419,2007.819091796875
NON,86,36.09993273255802,2054.8101806640625
NON,54,68.9883241563742,1502.03466796875
NON,90,17.92343128377687,1960.31640625
NON,77,69.58333591368184,1745.06640625
NON,49,23.005334953099986,2561.53125
NON,11,44.511668477188394,2841.16015625
NON,86,72.53556319191543,1984.85205078125
NON,91,6.310335230153075,1625.939453125
NON,47,10.699781350578894,1737.556640625
NON,117,62.22373106698799,2784.25927734375
NON,52,94.2407422393926,2408.2890625
NON,78,32.19184648794892,2097.26025390625
NON,88,7.593415427593225,2205.57568359375
NON,97,6.627948658175138,2207.01171875
NON,61,10.431705949675472,2096.15966796875
NON,37,78.10291441734998,2284.4365234375
NON,114,9.002972909913028,1973.11865234375
NON,152,1.4913214994265793,2192.6859130859375
NON,59,28.80642060517305,2456.02197265625
NON,66,68.2625508584934,2618.22900390625
NON,107,2.9304265197670825,1917.439453125
NON,74,65.34145616369403,1721.0260009765625
NON,159,38.900991834030286,2159.89892578125
NON,34,4.372627385486872,2135.057373046875
NON,27,2.9504008129120107,1473.738037109375
NON,70,4.878900129728804,2403.258544921875
NON,53,21.290081327722348,1932.1181640625
NON,117,25.506077472435404,1749.72705078125
NON,25,25.734781191938733,3412.1337890625
NON,47,1.8658551143812567,2304.6953125
NON,69,39.22974564269967,2317.9775390625
NON,43,1.726746880572892,2281.9638671875
NON,76,54.52637415296095,2095.93798828125
NON,76,41.156998671632024,1909.1357421875
NON,51,9.728037221285476,2297.38671875
NON,58,39.00851374972127,2016.49267578125
NON,58,59.73712384790525,1693.152587890625
NON,30,52.80970835365099,2377.323486328125
NON,80,4.776998809148105,2210.45458984375
NON,62,38.55171525125347,1906.8541259765625
NON,61,69.9839209493099,2087.8427734375
NON,99,71.96558682075482,1770.80859375
NON,84,85.83208025827727,2789.234375
NON,84,2.505755031790425,2121.8953857421875
NON,23,8.476519037280402,2886.9609375
NON,33,4.287684421495072,1936.5869140625
NON,80,1.8380615247780763,2252.3099365234375
NON,39,24.784590059172633,2905.82666015625
NON,61,5.77203395804614,1697.3134765625
NON,56,32.89411996689419,1970.025390625
NON,22,68.87815818519886,1851.04248046875
NON,110,48.97818797888098,1763.006591796875
NON,34,49.20900567279174,1391.587646484375
NON,14,29.73852306087383,1269.7900390625
NON,72,0.8398513147718341,3947.891845703125
NON,35,3.0192343293614465,2665.0283203125
NON,98,13.808253975825718,1936.7744140625
NON,134,35.6441408609391,2475.0562744140625
NON,41,2.765515001656041,1832.563232421875
NON,104,2.3263841704884176,1747.5203857421875
NON,88,2.9938923422956245,2100.0626220703125
NON,53,25.293102784405356,2286.5908203125
NON,55,9.956635935052134,1829.888671875
NON,87,3.855794765310524,2055.52392578125
NON,20,5.483428880756778,2533.6654052734375
NON,69,0.5802769819681631,2451.1083984375
NON,98,27.29625616539305,1555.293701171875
NON,86,6.915057014068134,1956.1591796875
NON,47,15.15632492420165,1806.09814453125
NON,40,8.435995746122424,2363.6708984375
NON,48,3.8711403333958154,1564.9293212890625
NON,86,75.762032903266,1935.686279296875
NON,45,1.9153418842189032,2956.805419921875
NON,28,1.3826894212842327,1936.9959716796875
NON,88,1.875441077056623,2409.390869140625
NON,35,9.198746398282594,2886.64501953125
NON,114,53.7024793762423,2448.939453125
NON,85,59.2125664752945,1577.770263671875
NON,52,6.611897125886719,2061.182373046875
NON,62,72.31504515051535,2099.0712890625
NON,10,18.950163411196968,2871.2998046875
NON,74,1.911783318505109,2086.66015625
NON,110,18.150186524281295,1971.43896484375
NON,50,8.17776697410724,1543.43603515625
NON,111,4.188546751408653,2196.392578125
NON,76,70.93057378253505,2729.993896484375
NON,64,17.863354769040257,2087.92578125
NON,59,1.117671223177478,2552.90625
NON,44,10.35862574916889,3226.543701171875
NON,110,24.78077206529828,1757.0909423828125
NON,21,8.194363033973794,1705.793701171875
NON,83,46.789964841257834,1949.427734375
NON,107,37.42413517305445,1955.3974609375
NON,83,3.0020910971567334,1905.35107421875
NON,64,1.4350797437799234,3223.57275390625
NON,30,14.012500412723181,2013.831298828125
NON,51,41.7347333209304,1603.443359375
NON,85,3.907926371160227,2573.1513671875
NON,41,10.64698609914634,3003.63330078125
NON,57,0.7621055425646462,1876.40673828125
NON,44,15.421558625796045,2206.307861328125
NON,45,2.6010300191567888,1951.1953125
NON,55,28.549992888065038,1441.982421875
NON,67,1.4641429142732547,1844.50537109375
NON,46,23.742213162444664,1667.9537353515625
NON,18,9.83425433182607,1742.681884765625
NON,91,2.032509146494805,2268.2509765625
NON,107,1.601390839139202,2025.1689453125
